Date,Equity,Position,Trade,Close,Signal,Regime,Target_Pct
2017-05-24,13031.698430796858,13.255277684872162,,983.1328125,1,Calm/Bull,1.0
2017-05-25,12952.047836109763,13.255277684872162,,977.1238403320312,1,Calm/Bull,1.0
2017-05-26,12928.241085550984,13.255277684872162,,975.3278198242188,1,Calm/Bull,1.0
2017-05-29,12953.784031538946,13.255277684872162,,977.2548217773438,1,Calm/Bull,1.0
2017-05-30,12903.626106085514,13.255277684872162,,973.4708251953124,1,Calm/Bull,1.0
2017-05-31,12929.341377155684,13.255277684872162,,975.4108276367188,1,Calm/Bull,1.0
2017-06-01,12906.038657236411,13.255277684872162,,973.65283203125,1,Calm/Bull,1.0
2017-06-02,13105.145322524504,13.255277684872162,,988.6737670898438,1,Calm/Bull,1.0
2017-06-05,13015.553269573755,13.255277684872162,,981.914794921875,1,Calm/Bull,1.0
2017-06-06,13034.044640836293,13.255277684872162,,983.309814453125,1,Calm/Bull,1.0
2017-06-07,12939.269081774279,13.255277684872162,,976.1597900390624,1,Calm/Bull,1.0
2017-06-08,12987.121249085507,13.255277684872162,,979.7698364257812,1,Calm/Bull,1.0
2017-06-09,13115.086780788157,13.255277684872162,,989.4237670898438,1,Calm/Bull,1.0
2017-06-12,13181.257185241771,13.255277684872162,,994.415771484375,1,Calm/Bull,1.0
2017-06-13,13162.381520955532,13.255277684872162,,992.9917602539062,1,Calm/Bull,1.0
2017-06-14,13206.997536488225,13.255277684872162,,996.357666015625,1,Calm/Bull,1.0
2017-06-15,13087.793885725952,13.255277684872162,,987.36474609375,1,Calm/Bull,1.0
2017-06-16,13015.633364330273,13.255277684872162,,981.9208374023438,1,Calm/Bull,1.0
2017-06-19,13166.675894365646,13.255277684872162,,993.3157348632812,1,Calm/Bull,1.0
2017-06-20,13158.351702953312,13.255277684872162,,992.687744140625,1,Calm/Bull,1.0
2017-06-21,13174.364181953495,13.255277684872162,,993.895751953125,1,Calm/Bull,1.0
2017-06-22,13264.777408418047,13.255277684872162,,1000.7166748046876,1,Calm/Bull,1.0
2017-06-23,13207.316297438412,13.255277684872162,,996.3817138671876,1,Calm/Bull,1.0
2017-06-28,13337.085174719648,13.255277684872162,,1006.1716918945312,1,Calm/Bull,1.0
2017-06-29,13280.432292646701,13.255277684872162,,1001.897705078125,1,Calm/Bull,1.0
2017-06-30,13313.583431465995,13.255277684872162,,1004.398681640625,1,Calm/Bull,1.0
2017-07-03,13324.43991164503,13.255277684872162,,1005.2177124023438,1,Calm/Bull,1.0
2017-07-04,13415.303772244743,13.255277684872162,,1012.0726318359376,1,Calm/Bull,1.0
2017-07-05,13353.89212898146,13.255277684872162,,1007.4396362304688,1,Calm/Bull,1.0
2017-07-06,13338.31814854727,13.255277684872162,,1006.2647094726562,1,Calm/Bull,1.0
2017-07-07,13266.394675269368,13.255277684872162,,1000.8386840820312,1,Calm/Bull,1.0
2017-07-10,13400.643195650042,13.255277684872162,,1010.9666137695312,1,Calm/Bull,1.0
2017-07-11,13677.067999230849,13.255277684872162,,1031.820556640625,1,Transition,1.0
2017-07-12,13760.204738421367,13.255277684872162,,1038.092529296875,1,Calm/Bull,1.0
2017-07-13,13813.279245665202,13.255277684872162,,1042.0965576171875,1,Calm/Bull,1.0
2017-07-14,13941.256103899079,13.255277684872162,,1051.7513427734375,1,Calm/Bull,1.0
2017-07-17,14079.284449557079,13.255277684872162,,1062.1644287109375,1,Calm/Bull,1.0
2017-07-18,14013.17957717698,13.255277684872162,,1057.1773681640625,1,Calm/Bull,1.0
2017-07-19,14238.412504811115,13.255277684872162,,1074.1693115234375,1,Calm/Bull,1.0
2017-07-20,14148.025167560792,13.255277684872162,,1067.350341796875,1,Calm/Bull,1.0
2017-07-21,14162.235110020332,13.255277684872162,,1068.42236328125,1,Calm/Bull,1.0
2017-07-24,14144.69840353246,13.255277684872162,,1067.099365234375,1,Calm/Bull,1.0
2017-07-25,14188.465738261233,13.255277684872162,,1070.4012451171875,1,Calm/Bull,1.0
2017-07-26,14210.403611167909,13.255277684872162,,1072.0562744140625,1,Calm/Bull,1.0
2017-07-27,14367.544669229927,13.255277684872162,,1083.9112548828125,1,Calm/Bull,1.0
2017-07-28,14275.817565143292,13.255277684872162,,1076.9912109375,1,Calm/Bull,1.0
2017-07-31,14253.509152857972,13.255277684872162,,1075.3082275390625,1,Calm/Bull,1.0
2017-08-01,14070.05818083648,13.255277684872162,,1061.4683837890625,1,Calm/Bull,1.0
2017-08-02,14120.16351882351,13.255277684872162,,1065.2484130859375,1,Calm/Bull,1.0
2017-08-03,14203.457211375287,13.255277684872162,,1071.5322265625,1,Calm/Bull,1.0
2017-08-04,14387.904918144568,13.255277684872162,,1085.447265625,1,Calm/Bull,1.0
2017-08-07,14551.712448870365,13.255277684872162,,1097.80517578125,1,Calm/Bull,1.0
2017-08-08,14532.889372050526,13.255277684872162,,1096.3851318359375,1,Calm/Bull,1.0
2017-08-09,14410.346012652808,13.255277684872162,,1087.1402587890625,1,Calm/Bull,1.0
2017-08-10,14289.16669122974,13.255277684872162,,1077.998291015625,1,Calm/Bull,1.0
2017-08-11,14178.181247909055,13.255277684872162,,1069.6253662109375,1,Calm/Bull,1.0
2017-08-14,14519.409181817045,13.255277684872162,,1095.3681640625,1,Calm/Bull,1.0
2017-08-15,14150.323744682202,0.0,SELL,1069.12744140625,-1,Stress/Bear,0.0
2017-08-16,14129.09825906518,13.221886702118514,BUY,1068.6143798828125,1,Calm/Bull,1.0
2017-08-17,14124.24657554143,13.221886702118514,,1068.2474365234375,1,Calm/Bull,1.0
2017-08-18,14174.104644647283,13.221886702118514,,1072.018310546875,1,Calm/Bull,1.0
2017-08-21,14360.863794314706,13.221886702118514,,1086.143310546875,1,Calm/Bull,1.0
2017-08-22,14358.165186579607,13.221886702118514,,1085.939208984375,1,Calm/Bull,1.0
2017-08-23,14405.526397930555,13.221886702118514,,1089.521240234375,1,Calm/Bull,1.0
2017-08-24,14432.128343319264,13.221886702118514,,1091.533203125,1,Calm/Bull,1.0
2017-08-25,14511.617835516448,13.221886702118514,,1097.545166015625,1,Calm/Bull,1.0
2017-08-28,14588.952637925142,13.221886702118514,,1103.3941650390625,1,Calm/Bull,1.0
2017-08-29,14599.939134846689,13.221886702118514,,1104.22509765625,1,Calm/Bull,1.0
2017-08-31,14545.385940201719,13.221886702118514,,1100.09912109375,1,Calm/Bull,1.0
2017-09-05,14394.98859296496,13.221886702118514,,1088.7242431640625,1,Calm/Bull,1.0
2017-09-06,14492.67109137629,13.221886702118514,,1096.1121826171875,1,Calm/Bull,1.0
2017-09-07,14510.018361673456,13.221886702118514,,1097.4241943359375,1,Calm/Bull,1.0
2017-09-08,14339.284616432953,13.221886702118514,,1084.51123046875,1,Calm/Bull,1.0
2017-09-11,14472.334693372544,13.221886702118514,,1094.5740966796875,1,Calm/Bull,1.0
2017-09-12,14428.929395633279,13.221886702118514,,1091.291259765625,1,Calm/Bull,1.0
2017-09-13,14300.122524277165,13.221886702118514,,1081.54931640625,1,Calm/Bull,1.0
2017-09-14,14311.849847125994,13.221886702118514,,1082.436279296875,1,Calm/Bull,1.0
2017-09-15,14245.40954364788,13.221886702118514,,1077.4112548828125,1,Calm/Bull,1.0
2017-09-18,14085.809169314507,13.221886702118514,,1065.34033203125,1,Calm/Bull,1.0
2017-09-19,13872.038118298615,13.221886702118514,,1049.17236328125,1,Calm/Bull,1.0
2017-09-20,13925.706841030407,13.221886702118514,,1053.2314453125,1,Calm/Bull,1.0
2017-09-21,13750.847712194858,13.221886702118514,,1040.0064697265625,1,Calm/Bull,1.0
2017-09-22,13766.939290615283,13.221886702118514,,1041.2235107421875,1,Calm/Bull,1.0
2017-09-25,13521.978499661025,13.221886702118514,,1022.6965942382812,1,Calm/Bull,1.0
2017-09-26,13741.341253128026,13.221886702118514,,1039.2874755859375,1,Calm/Bull,1.0
2017-09-27,13382.897712313417,13.221886702118514,,1012.1776123046876,1,Calm/Bull,1.0
2017-09-28,13572.339329717524,13.221886702118514,,1026.5054931640625,1,Calm/Bull,1.0
2017-09-29,13606.26722038711,13.221886702118514,,1029.071533203125,1,Calm/Bull,1.0
2017-10-02,13741.526863109808,13.221886702118514,,1039.301513671875,1,Calm/Bull,1.0
2017-10-03,13738.473175409561,13.221886702118514,,1039.070556640625,1,Calm/Bull,1.0
2017-10-04,13823.132309099286,13.221886702118514,,1045.4735107421875,1,Calm/Bull,1.0
2017-10-05,13794.890539871543,13.221886702118514,,1043.3375244140625,1,Calm/Bull,1.0
2017-10-06,13768.869634425797,13.221886702118514,,1041.3695068359375,1,Calm/Bull,1.0
2017-10-09,13393.43551727901,13.221886702118514,,1012.974609375,1,Calm/Bull,1.0
2017-10-10,13670.564132075622,13.221886702118514,,1033.9344482421875,1,Calm/Bull,1.0
2017-10-11,13726.361720598441,13.221886702118514,,1038.154541015625,1,Calm/Bull,1.0
2017-10-12,14006.17441713158,13.221886702118514,,1059.3173828125,1,Calm/Bull,1.0
2017-10-13,14044.96690332365,13.221886702118514,,1062.2513427734375,1,Calm/Bull,1.0
2017-10-16,14077.863448094471,13.221886702118514,,1064.7393798828125,1,Calm/Bull,1.0
2017-10-17,14146.14209739213,13.221886702118514,,1069.9034423828125,1,Calm/Bull,1.0
2017-10-18,14137.61372222929,13.221886702118514,,1069.2584228515625,1,Calm/Bull,1.0
2017-10-19,14336.89266866775,13.221886702118514,,1084.330322265625,1,Calm/Bull,1.0
2017-10-20,14344.176649952742,13.221886702118514,,1084.8812255859375,1,Calm/Bull,1.0
2017-10-23,14187.444353337834,13.221886702118514,,1073.0272216796875,1,Calm/Bull,1.0
2017-10-24,14174.619510596742,13.221886702118514,,1072.0572509765625,1,Calm/Bull,1.0
2017-10-25,14326.472685690593,13.221886702118514,,1083.542236328125,1,Calm/Bull,1.0
2017-10-26,14191.61008692892,13.221886702118514,,1073.34228515625,1,Calm/Bull,1.0
2017-10-27,14264.223939801028,13.221886702118514,,1078.834228515625,1,Calm/Bull,1.0
2017-10-30,14341.281134236971,13.221886702118514,,1084.6622314453125,1,Calm/Bull,1.0
2017-10-31,14562.852646487157,13.221886702118514,,1101.420166015625,1,Calm/Bull,1.0
2017-11-01,14943.866361086244,13.221886702118514,,1130.237060546875,1,Transition,1.0
2017-11-02,14939.978235467908,13.221886702118514,,1129.9429931640625,1,Transition,1.0
2017-11-03,14714.930167558987,13.221886702118514,,1112.922119140625,1,Calm/Bull,1.0
2017-11-06,15094.77857427246,13.221886702118514,,1141.65087890625,1,Transition,1.0
2017-11-07,14844.384252851567,13.221886702118514,,1122.7130126953125,1,Calm/Bull,1.0
2017-11-08,14794.484219749833,13.221886702118514,,1118.93896484375,1,Calm/Bull,1.0
2017-11-09,14576.589399138737,13.221886702118514,,1102.4591064453125,1,Calm/Bull,1.0
2017-11-10,14405.09061797333,13.221886702118514,,1089.48828125,1,Calm/Bull,1.0
2017-11-13,14393.21642113892,13.221886702118514,,1088.5902099609375,1,Calm/Bull,1.0
2017-11-14,14563.632208410636,13.221886702118514,,1101.4791259765625,1,Calm/Bull,1.0
2017-11-15,14242.078247974885,13.221886702118514,,1077.1593017578125,1,Calm/Bull,1.0
2017-11-16,14144.263401576545,13.221886702118514,,1069.7613525390625,1,Calm/Bull,1.0
2017-11-17,14046.792337144461,13.221886702118514,,1062.389404296875,1,Calm/Bull,1.0
2017-11-20,13739.041303353793,13.221886702118514,,1039.113525390625,1,Calm/Bull,1.0
2017-11-21,13918.314721756029,13.221886702118514,,1052.67236328125,1,Calm/Bull,1.0
2017-11-22,14010.31271272536,13.221886702118514,,1059.63037109375,1,Calm/Bull,1.0
2017-11-23,13886.357524893,13.221886702118514,,1050.25537109375,1,Calm/Bull,1.0
2017-11-24,13822.008965209556,13.221886702118514,,1045.3885498046875,1,Calm/Bull,1.0
2017-11-27,13851.135206350476,13.221886702118514,,1047.5914306640625,1,Calm/Bull,1.0
2017-11-28,13475.000534186456,0.0,SELL,1020.674560546875,-1,Stress/Bear,0.0
2017-11-29,13454.788033385177,13.14698300978356,BUY,1023.41259765625,1,Calm/Bull,1.0
2017-11-30,13670.739105257673,13.14698300978356,,1039.8385009765625,1,Calm/Bull,1.0
2017-12-01,13614.811467207386,13.14698300978356,,1035.58447265625,1,Calm/Bull,1.0
2017-12-04,13832.511832473518,13.14698300978356,,1052.1434326171875,1,Calm/Bull,1.0
2017-12-05,13969.910001833821,13.14698300978356,,1062.5943603515625,1,Calm/Bull,1.0
2017-12-06,13844.21123507866,13.14698300978356,,1053.0333251953125,1,Calm/Bull,1.0
2017-12-07,13994.560594977165,13.14698300978356,,1064.4693603515625,1,Calm/Bull,1.0
2017-12-08,14188.319713595354,13.14698300978356,,1079.207275390625,1,Calm/Bull,1.0
2017-12-11,14350.710310496106,13.14698300978356,,1091.5592041015625,1,Calm/Bull,1.0
2017-12-12,14336.643744812422,13.14698300978356,,1090.4892578125,1,Calm/Bull,1.0
2017-12-13,14218.807169190673,13.14698300978356,,1081.5262451171875,1,Calm/Bull,1.0
2017-12-14,14417.745159167818,13.14698300978356,,1096.6580810546875,1,Calm/Bull,1.0
2017-12-15,14373.545811136513,13.14698300978356,,1093.296142578125,1,Calm/Bull,1.0
2017-12-18,14494.195699894999,13.14698300978356,,1102.47314453125,1,Calm/Bull,1.0
2017-12-19,14484.887533213267,13.14698300978356,,1101.76513671875,1,Calm/Bull,1.0
2017-12-20,14521.383570887276,13.14698300978356,,1104.5411376953125,1,Calm/Bull,1.0
2017-12-21,14628.833516377272,13.14698300978356,,1112.714111328125,1,Calm/Bull,1.0
2017-12-22,14606.15529165666,13.14698300978356,,1110.9891357421875,1,Calm/Bull,1.0
2017-12-26,14725.423399119805,13.14698300978356,,1120.06103515625,1,Calm/Bull,1.0
2017-12-27,14744.222686104253,13.14698300978356,,1121.490966796875,1,Calm/Bull,1.0
2017-12-28,15050.652347835829,13.14698300978356,,1144.7989501953125,1,Transition,1.0
2017-12-29,15162.729094109174,13.14698300978356,,1153.3238525390625,1,Calm/Bull,1.0
2018-01-02,15450.804014058169,13.14698300978356,,1175.2357177734375,1,Transition,1.0
2018-01-03,15257.282414175997,13.14698300978356,,1160.515869140625,1,Calm/Bull,1.0
2018-01-04,15183.528032073871,13.14698300978356,,1154.9058837890625,1,Calm/Bull,1.0
2018-01-05,15334.28342062246,13.14698300978356,,1166.372802734375,1,Calm/Bull,1.0
2018-01-08,15290.45158468945,13.14698300978356,,1163.038818359375,1,Calm/Bull,1.0
2018-01-09,15121.948090048918,13.14698300978356,,1150.221923828125,1,Calm/Bull,1.0
2018-01-10,14933.51388471521,13.14698300978356,,1135.8890380859375,1,Calm/Bull,1.0
2018-01-11,15081.980748145153,13.14698300978356,,1147.181884765625,1,Calm/Bull,1.0
2018-01-12,15072.226431405228,13.14698300978356,,1146.43994140625,1,Calm/Bull,1.0
2018-01-15,14745.472869180989,13.14698300978356,,1121.5860595703125,1,Calm/Bull,1.0
2018-01-16,15042.486838857096,13.14698300978356,,1144.1778564453125,1,Transition,1.0
2018-01-17,15328.31495995188,13.14698300978356,,1165.9188232421875,1,Transition,1.0
2018-01-18,15362.957388571165,13.14698300978356,,1168.5538330078125,1,Calm/Bull,1.0
2018-01-19,15138.28873714433,13.14698300978356,,1151.46484375,1,Calm/Bull,1.0
2018-01-22,15412.849161985247,13.14698300978356,,1172.3487548828125,1,Calm/Bull,1.0
2018-01-23,15565.958874761784,13.14698300978356,,1183.9947509765625,1,Calm/Bull,1.0
2018-01-24,15730.071482498657,13.14698300978356,,1196.4776611328125,1,Calm/Bull,1.0
2018-01-25,15592.777628799442,13.14698300978356,,1186.03466796875,1,Calm/Bull,1.0
2018-01-26,15868.575397866498,13.14698300978356,,1207.0126953125,1,Calm/Bull,1.0
2018-01-29,15887.42604025333,13.14698300978356,,1208.446533203125,1,Calm/Bull,1.0
2018-01-30,15684.674911649323,13.14698300978356,,1193.024658203125,1,Calm/Bull,1.0
2018-01-31,15714.34710023183,13.14698300978356,,1195.2816162109375,1,Calm/Bull,1.0
2018-02-01,15650.66319156554,13.14698300978356,,1190.4376220703125,1,Calm/Bull,1.0
2018-02-02,15529.055203581367,13.14698300978356,,1181.187744140625,1,Calm/Bull,1.0
2018-02-05,15362.522472507244,13.14698300978356,,1168.520751953125,1,Calm/Bull,1.0
2018-02-06,15179.071346060911,13.14698300978356,,1154.56689453125,1,Calm/Bull,1.0
2018-02-07,15193.914662205623,13.14698300978356,,1155.6959228515625,1,Calm/Bull,1.0
2018-02-08,15022.122816956322,13.14698300978356,,1142.62890625,1,Calm/Bull,1.0
2018-02-09,14933.618200376299,13.14698300978356,,1135.89697265625,1,Calm/Bull,1.0
2018-02-12,15095.495243253232,13.14698300978356,,1148.2098388671875,1,Calm/Bull,1.0
2018-02-13,15052.491513183633,13.14698300978356,,1144.9388427734375,1,Calm/Bull,1.0
2018-02-14,14915.83157773257,13.14698300978356,,1134.5440673828125,1,Calm/Bull,1.0
2018-02-15,15280.077793408293,13.14698300978356,,1162.249755859375,1,Calm/Bull,1.0
2018-02-16,15317.599334273618,13.14698300978356,,1165.103759765625,1,Calm/Bull,1.0
2018-02-19,15234.90590244438,13.14698300978356,,1158.8138427734375,1,Calm/Bull,1.0
2018-02-20,14912.925182929015,13.14698300978356,,1134.322998046875,1,Calm/Bull,1.0
2018-02-21,15291.96335934707,13.14698300978356,,1163.15380859375,1,Calm/Bull,1.0
2018-02-22,15360.972181297837,13.14698300978356,,1168.40283203125,1,Calm/Bull,1.0
2018-02-23,15450.449340810468,13.14698300978356,,1175.208740234375,1,Calm/Bull,1.0
2018-02-26,15617.466738494571,13.14698300978356,,1187.91259765625,1,Calm/Bull,1.0
2018-02-27,15622.687336117964,13.14698300978356,,1188.3096923828125,1,Calm/Bull,1.0
2018-02-28,15638.358758126085,13.14698300978356,,1189.501708984375,1,Calm/Bull,1.0
2018-03-01,15464.990943966188,13.14698300978356,,1176.3148193359375,1,Calm/Bull,1.0
2018-03-02,15363.377860928167,13.14698300978356,,1168.5858154296875,1,Calm/Bull,1.0
2018-03-05,15374.815671952427,13.14698300978356,,1169.455810546875,1,Calm/Bull,1.0
2018-03-06,15343.748863223986,13.14698300978356,,1167.0927734375,1,Calm/Bull,1.0
2018-03-07,15361.16797376942,13.14698300978356,,1168.417724609375,1,Calm/Bull,1.0
2018-03-08,15324.975253940727,13.14698300978356,,1165.664794921875,1,Calm/Bull,1.0
2018-03-09,15370.647860077865,13.14698300978356,,1169.1387939453125,1,Calm/Bull,1.0
2018-03-12,15567.444971718212,13.14698300978356,,1184.1077880859375,1,Calm/Bull,1.0
2018-03-13,15548.446682549533,13.14698300978356,,1182.6627197265625,1,Calm/Bull,1.0
2018-03-14,15459.810467750907,13.14698300978356,,1175.9207763671875,1,Calm/Bull,1.0
2018-03-15,15408.37963712169,13.14698300978356,,1172.0087890625,1,Calm/Bull,1.0
2018-03-16,15410.324722986908,13.14698300978356,,1172.15673828125,1,Calm/Bull,1.0
2018-03-19,15178.151763387008,13.14698300978356,,1154.4969482421875,1,Calm/Bull,1.0
2018-03-20,15307.187026440673,13.14698300978356,,1164.311767578125,1,Calm/Bull,1.0
2018-03-21,15467.513778108201,13.14698300978356,,1176.5067138671875,1,Calm/Bull,1.0
2018-03-22,15396.389755521826,13.14698300978356,,1171.0968017578125,1,Calm/Bull,1.0
2018-03-23,15329.66785383338,13.14698300978356,,1166.021728515625,1,Transition,1.0
2018-03-26,15305.675251783056,13.14698300978356,,1164.19677734375,1,Transition,1.0
2018-03-27,15276.253420787161,13.14698300978356,,1161.9588623046875,1,Calm/Bull,1.0
2018-03-28,15004.479026525467,13.14698300978356,,1141.286865234375,1,Calm/Bull,1.0
2018-03-29,15098.520397424796,13.14698300978356,,1148.43994140625,1,Calm/Bull,1.0
2018-03-30,15109.773649971743,13.14698300978356,,1149.2958984375,1,Calm/Bull,1.0
2018-04-02,15045.603469839152,13.14698300978356,,1144.4149169921875,1,Calm/Bull,1.0
2018-04-03,15065.587140791034,13.14698300978356,,1145.9349365234375,1,Calm/Bull,1.0
2018-04-04,14984.272280544488,13.14698300978356,,1139.7498779296875,1,Calm/Bull,1.0
2018-04-05,15112.060570234065,13.14698300978356,,1149.4698486328125,1,Calm/Bull,1.0
2018-04-06,15084.43938803419,13.14698300978356,,1147.368896484375,1,Calm/Bull,1.0
2018-04-09,14876.535065772418,13.14698300978356,,1131.5550537109375,1,Calm/Bull,1.0
2018-04-10,14555.302209304242,13.14698300978356,,1107.12109375,1,Calm/Bull,1.0
2018-04-11,14341.878846324846,0.0,SELL,1092.5262451171875,-1,Stress/Bear,0.0
2018-04-12,14320.366028055358,12.990783446317486,BUY,1102.34814453125,1,Calm/Bull,1.0
2018-04-13,14238.342678082541,12.990783446317486,,1096.0341796875,1,Calm/Bull,1.0
2018-04-16,14379.12268189483,12.990783446317486,,1106.87109375,1,Calm/Bull,1.0
2018-04-17,14126.726919675673,12.990783446317486,,1087.4422607421875,1,Calm/Bull,1.0
2018-04-18,14540.616814206123,0.0,SELL,1120.9840087890625,-1,Stress/Bear,0.0
2018-04-19,14518.805888984814,12.949159710859464,BUY,1121.216064453125,1,Calm/Bull,1.0
2018-04-20,14364.750089983305,12.949159710859464,,1109.319091796875,1,Calm/Bull,1.0
2018-04-24,14251.588786938783,12.949159710859464,,1100.5802001953125,1,Calm/Bull,1.0
2018-04-25,13886.643760078789,0.0,SELL,1074.00830078125,-1,Stress/Bear,0.0
2018-04-26,13865.81379443867,12.956945440156776,BUY,1070.145263671875,1,Calm/Bull,1.0
2018-04-27,13943.451077626603,12.956945440156776,,1076.13720703125,1,Calm/Bull,1.0
2018-04-30,13491.526671256359,0.0,SELL,1042.822509765625,-1,Stress/Bear,0.0
2018-05-02,13471.289381249475,12.863473008851377,BUY,1047.2513427734375,1,Calm/Bull,1.0
2018-05-03,13237.612899827085,12.863473008851377,,1029.08544921875,1,Calm/Bull,1.0
2018-05-04,13197.74900953464,12.863473008851377,,1025.9864501953125,1,Calm/Bull,1.0
2018-05-07,12974.827157828759,12.863473008851377,,1008.6566162109376,1,Calm/Bull,1.0
2018-05-08,12781.568079178747,12.863473008851377,,993.6327514648438,1,Calm/Bull,1.0
2018-05-09,12944.370852794049,0.0,SELL,1007.8006591796876,-1,Stress/Bear,0.0
2018-05-10,12928.837607770696,10.0995775867709,BUY,1023.8015747070312,1,Transition,0.8
2018-05-11,12871.608505233171,12.637565936610368,BUY,1018.5195922851562,1,Calm/Bull,1.0
2018-05-14,13063.43277954601,12.637565936610368,,1033.698486328125,1,Calm/Bull,1.0
2018-05-15,12832.167019844826,12.637565936610368,,1015.3986206054688,1,Calm/Bull,1.0
2018-05-16,12910.203063900422,12.637565936610368,,1021.5735473632812,1,Calm/Bull,1.0
2018-05-17,12873.743562759571,12.637565936610368,,1018.6885375976562,1,Calm/Bull,1.0
2018-05-18,12942.100113715891,12.637565936610368,,1024.0975341796875,1,Calm/Bull,1.0
2018-05-21,12922.815947091061,12.637565936610368,,1022.5715942382812,1,Calm/Bull,1.0
2018-05-22,13058.036514208332,12.637565936610368,,1033.271484375,1,Calm/Bull,1.0
2018-05-23,12876.562023815013,12.637565936610368,,1018.9115600585938,1,Calm/Bull,1.0
2018-05-24,12781.325962497425,12.637565936610368,,1011.3756103515624,1,Calm/Bull,1.0
2018-05-25,13041.910967731845,12.637565936610368,,1031.9954833984375,1,Calm/Bull,1.0
2018-05-28,13462.134717870109,12.637565936610368,,1065.2474365234375,1,Transition,1.0
2018-05-29,13283.70468992502,12.637565936610368,,1051.12841796875,1,Calm/Bull,1.0
2018-05-30,13126.443201992404,12.637565936610368,,1038.6844482421875,1,Calm/Bull,1.0
2018-05-31,12700.853901879813,1.7763568394002505e-15,SELL,1006.5177001953124,-1,Stress/Bear,0.0
2018-06-01,12681.802621026995,12.787855812200972,BUY,991.7067260742188,1,Calm/Bull,1.0
2018-06-04,12691.85401306493,12.787855812200972,,992.4927368164062,1,Calm/Bull,1.0
2018-06-05,12509.423354950113,12.787855812200972,,978.226806640625,1,Calm/Bull,1.0
2018-06-06,12360.382081832251,12.787855812200972,,966.5718994140624,1,Calm/Bull,1.0
2018-06-07,12611.789422658707,12.787855812200972,,986.2317504882812,1,Transition,1.0
2018-06-08,12260.381736228564,12.787855812200972,,958.751953125,1,Calm/Bull,1.0
2018-06-11,12342.31378754625,0.0,SELL,966.60888671875,-1,Stress/Bear,0.0
2018-06-12,12323.800316864932,12.930703650352651,BUY,953.06494140625,1,Calm/Bull,1.0
2018-06-13,12090.764318479723,12.930703650352651,,935.0430297851562,1,Calm/Bull,1.0
2018-06-14,12206.389129554449,0.0,SELL,945.4030151367188,-1,Stress/Bear,0.0
2018-06-18,12188.079545860119,13.099432764026146,BUY,930.4280395507812,1,Calm/Bull,1.0
2018-06-19,12370.632901860594,13.099432764026146,,944.364013671875,1,Transition,1.0
2018-06-20,12385.69676982367,13.099432764026146,,945.5139770507812,1,Calm/Bull,1.0
2018-06-21,12451.887922147167,13.099432764026146,,950.5669555664062,1,Calm/Bull,1.0
2018-06-22,12556.014980585625,13.099432764026146,,958.5159301757812,1,Calm/Bull,1.0
2018-06-25,12296.01685942894,0.0,SELL,940.0780029296876,-1,Stress/Bear,0.0
2018-06-26,12277.572834139797,13.004843127193325,BUY,944.0769653320312,1,Calm/Bull,1.0
2018-06-27,12478.704988642485,13.004843127193325,,959.5429077148438,1,Transition,1.0
2018-06-28,12514.103974784053,13.004843127193325,,962.264892578125,1,Calm/Bull,1.0
2018-06-29,12552.220769938529,13.004843127193325,,965.1958618164062,1,Calm/Bull,1.0
2018-07-02,12585.174997972692,13.004843127193325,,967.7298583984376,1,Calm/Bull,1.0
2018-07-03,12561.077461809453,13.004843127193325,,965.8768920898438,1,Calm/Bull,1.0
2018-07-04,12644.55483864055,13.004843127193325,,972.2958374023438,1,Calm/Bull,1.0
2018-07-05,12887.340750027131,13.004843127193325,,990.9647216796876,1,Transition,1.0
2018-07-06,12840.120405933092,13.004843127193325,,987.333740234375,1,Calm/Bull,1.0
2018-07-09,12907.602873471214,13.004843127193325,,992.5227661132812,1,Calm/Bull,1.0
2018-07-10,12520.30715160528,13.004843127193325,,962.7418823242188,1,Calm/Bull,1.0
2018-07-11,11854.185823420832,1.7763568394002505e-15,SELL,912.8901977539062,-1,Stress/Bear,0.0
2018-07-12,11854.185823420832,1.7763568394002505e-15,,895.708251953125,-1,Stress/Bear,0.0
2018-07-13,11848.851439800294,3.9499789302059525,BUY,898.9722290039062,-1,Stress/Bear,0.3
2018-07-16,11842.780372330784,3.9499789302059525,,897.4352416992188,-1,Stress/Bear,0.3
2018-07-17,11904.813869110918,12.99239224233285,BUY,916.2911376953124,1,Transition,1.0
2018-07-18,11994.772545914797,12.99239224233285,,923.215087890625,1,Calm/Bull,1.0
2018-07-19,12083.237224489634,12.99239224233285,,930.0240478515624,1,Calm/Bull,1.0
2018-07-20,12223.476395831924,12.99239224233285,,940.8179931640624,1,Calm/Bull,1.0
2018-07-23,12382.359618322256,12.99239224233285,,953.0469360351562,1,Calm/Bull,1.0
2018-07-24,11952.365927179757,0.0,SELL,921.3331298828124,-1,Stress/Bear,0.0
2018-07-25,11946.987362512526,3.7542234333206546,BUY,953.680908203125,-1,Stress/Bear,0.3
2018-07-26,11920.95110442062,0.0,SELL,948.16796875,-1,Stress/Bear,0.0
2018-07-27,11903.06967776399,12.45295536916885,BUY,955.8429565429688,1,Calm/Bull,1.0
2018-07-30,11974.411947650236,12.45295536916885,,961.5718994140624,1,Calm/Bull,1.0
2018-07-31,12073.350009198377,12.45295536916885,,969.516845703125,1,Calm/Bull,1.0
2018-08-01,12105.529011362958,12.45295536916885,,972.1008911132812,1,Calm/Bull,1.0
