Date,market,Close,Regime_Name,Stress_Score,Signal,Signal_Label,Signal_Reason
2016-12-13,sp500,2271.719970703125,Calm/Bull,2.1434000222791003e-06,1,BUY,Calm/Bull low stress=0.00
2016-12-14,sp500,2253.280029296875,Calm/Bull,3.934114513006157e-05,1,BUY,Calm/Bull low stress=0.00
2016-12-15,sp500,2262.030029296875,Calm/Bull,4.331746245568124e-07,1,BUY,Calm/Bull low stress=0.00
2016-12-16,sp500,2258.070068359375,Calm/Bull,6.017943907232094e-07,1,BUY,Calm/Bull low stress=0.00
2016-12-19,sp500,2262.530029296875,Calm/Bull,2.512584535024051e-07,1,BUY,Calm/Bull low stress=0.00
2016-12-20,sp500,2270.760009765625,Calm/Bull,4.522070519929735e-07,1,BUY,Calm/Bull low stress=0.00
2016-12-21,sp500,2265.179931640625,Calm/Bull,3.140854390164277e-07,1,BUY,Calm/Bull low stress=0.00
2016-12-22,sp500,2260.9599609375,Calm/Bull,2.832506476901383e-07,1,BUY,Calm/Bull low stress=0.00
2016-12-23,sp500,2263.7900390625,Calm/Bull,3.129096892372134e-07,1,BUY,Calm/Bull low stress=0.00
2016-12-27,sp500,2268.8798828125,Calm/Bull,3.425951067722753e-07,1,BUY,Calm/Bull low stress=0.00
2016-12-28,sp500,2249.919921875,Calm/Bull,6.136683910566044e-06,1,BUY,Calm/Bull low stress=0.00
2016-12-29,sp500,2249.260009765625,Calm/Bull,3.427729147937729e-07,1,BUY,Calm/Bull low stress=0.00
2016-12-30,sp500,2238.830078125,Calm/Bull,9.95851438780198e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-03,sp500,2257.830078125,Calm/Bull,1.5672604100986003e-06,1,BUY,Calm/Bull low stress=0.00
2017-01-04,sp500,2270.75,Calm/Bull,3.9302215431184634e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-05,sp500,2269.0,Calm/Bull,1.7561949516712865e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-06,sp500,2276.97998046875,Calm/Bull,4.4474453984200363e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-09,sp500,2268.89990234375,Calm/Bull,5.827071335696569e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-10,sp500,2268.89990234375,Calm/Bull,2.2360367153672478e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-11,sp500,2275.320068359375,Calm/Bull,2.016984669805342e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-12,sp500,2270.43994140625,Calm/Bull,3.492421034838027e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-13,sp500,2274.639892578125,Calm/Bull,4.381430158961182e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-17,sp500,2267.889892578125,Calm/Bull,5.156777629000322e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-18,sp500,2271.889892578125,Calm/Bull,4.326516612106605e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-19,sp500,2263.68994140625,Calm/Bull,4.0759588819171986e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-20,sp500,2271.31005859375,Calm/Bull,5.528808819320453e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-23,sp500,2265.199951171875,Calm/Bull,3.601540867723072e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-24,sp500,2280.070068359375,Calm/Bull,8.718200141907382e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-25,sp500,2298.3701171875,Calm/Bull,6.79064772435864e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-26,sp500,2296.679931640625,Calm/Bull,4.7503479533454404e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-27,sp500,2294.68994140625,Calm/Bull,3.378557987140279e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-30,sp500,2280.89990234375,Calm/Bull,1.0901147324028476e-06,1,BUY,Calm/Bull low stress=0.00
2017-01-31,sp500,2278.8701171875,Calm/Bull,2.4083416483581573e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-01,sp500,2279.550048828125,Calm/Bull,4.97258156230354e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-02,sp500,2280.85009765625,Calm/Bull,6.682589483082663e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-03,sp500,2297.419921875,Calm/Bull,6.379045183597664e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-06,sp500,2292.56005859375,Calm/Bull,3.559453171817184e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-07,sp500,2293.080078125,Calm/Bull,2.822254706306963e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-08,sp500,2294.669921875,Calm/Bull,2.860387818604365e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-09,sp500,2307.8701171875,Calm/Bull,5.85434141901863e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-10,sp500,2316.10009765625,Calm/Bull,2.732286844547353e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-13,sp500,2328.25,Calm/Bull,4.056860853356761e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-14,sp500,2337.580078125,Calm/Bull,1.2827863305930622e-06,1,BUY,Calm/Bull low stress=0.00
2017-02-15,sp500,2349.25,Calm/Bull,3.4744891010382098e-06,1,BUY,Calm/Bull low stress=0.00
2017-02-16,sp500,2347.219970703125,Calm/Bull,9.918335506415602e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-17,sp500,2351.159912109375,Calm/Bull,5.476325504407512e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-21,sp500,2365.3798828125,Calm/Bull,9.137282543116856e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-22,sp500,2362.820068359375,Calm/Bull,5.199303903354432e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-23,sp500,2363.81005859375,Calm/Bull,5.052224530472695e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-24,sp500,2367.340087890625,Calm/Bull,6.603740197385334e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-27,sp500,2369.75,Calm/Bull,5.596525784777189e-07,1,BUY,Calm/Bull low stress=0.00
2017-02-28,sp500,2363.639892578125,Calm/Bull,2.4110761094141188e-06,1,BUY,Calm/Bull low stress=0.00
2017-03-01,sp500,2395.9599609375,Calm/Bull,5.6148533044619896e-05,1,BUY,Calm/Bull low stress=0.00
2017-03-02,sp500,2381.919921875,Calm/Bull,2.8743216224246325e-06,1,BUY,Calm/Bull low stress=0.00
2017-03-03,sp500,2383.1201171875,Calm/Bull,6.207465131597271e-07,1,BUY,Calm/Bull low stress=0.00
2017-03-06,sp500,2375.31005859375,Calm/Bull,5.293116410811705e-07,1,BUY,Calm/Bull low stress=0.00
2017-03-07,sp500,2368.389892578125,Calm/Bull,8.481663846634302e-07,1,BUY,Calm/Bull low stress=0.00
2017-03-08,sp500,2362.97998046875,Calm/Bull,5.246475927624925e-06,1,BUY,Calm/Bull low stress=0.00
2017-03-09,sp500,2364.8701171875,Calm/Bull,1.968636198105571e-06,1,BUY,Calm/Bull low stress=0.00
2017-03-10,sp500,2372.60009765625,Calm/Bull,9.911212917905123e-07,1,BUY,Calm/Bull low stress=0.00
2017-03-13,sp500,2373.469970703125,Calm/Bull,7.356509592624711e-07,1,BUY,Calm/Bull low stress=0.00
2017-03-14,sp500,2365.449951171875,Calm/Bull,1.0296800495159244e-06,1,BUY,Calm/Bull low stress=0.00
2017-03-15,sp500,2385.260009765625,Calm/Bull,1.1934768385510295e-05,1,BUY,Calm/Bull low stress=0.00
2017-03-16,sp500,2381.3798828125,Calm/Bull,9.332343091095132e-07,1,BUY,Calm/Bull low stress=0.00
2017-03-17,sp500,2378.25,Calm/Bull,4.340099944128617e-06,1,BUY,Calm/Bull low stress=0.00
2017-03-20,sp500,2373.469970703125,Calm/Bull,8.414656851630534e-07,1,BUY,Calm/Bull low stress=0.00
2017-03-21,sp500,2344.02001953125,Transition,0.0003321868824125,1,BUY,Transition BUY=0.00
2017-03-22,sp500,2348.449951171875,Calm/Bull,4.7051544205269075e-06,1,BUY,Calm/Bull low stress=0.00
2017-03-23,sp500,2345.9599609375,Calm/Bull,2.874081324432832e-06,1,BUY,Calm/Bull low stress=0.00
2017-03-24,sp500,2343.97998046875,Calm/Bull,3.2080793490268317e-06,1,BUY,Calm/Bull low stress=0.00
2017-03-27,sp500,2341.590087890625,Calm/Bull,1.2874768334837531e-05,1,BUY,Calm/Bull low stress=0.00
2017-03-28,sp500,2358.570068359375,Calm/Bull,6.38095874903782e-05,1,BUY,Calm/Bull low stress=0.00
2017-03-29,sp500,2361.1298828125,Calm/Bull,6.683090802533909e-07,1,BUY,Calm/Bull low stress=0.00
2017-03-30,sp500,2368.06005859375,Calm/Bull,6.468537171553569e-07,1,BUY,Calm/Bull low stress=0.00
2017-03-31,sp500,2362.719970703125,Calm/Bull,1.2453753112871157e-06,1,BUY,Calm/Bull low stress=0.00
2017-04-03,sp500,2358.840087890625,Calm/Bull,3.705856710824712e-06,1,BUY,Calm/Bull low stress=0.00
2017-04-04,sp500,2360.159912109375,Calm/Bull,4.0507415189189227e-07,1,BUY,Calm/Bull low stress=0.00
2017-04-05,sp500,2352.949951171875,Calm/Bull,1.324142378800344e-05,1,BUY,Calm/Bull low stress=0.00
2017-04-06,sp500,2357.489990234375,Calm/Bull,5.249381634015675e-07,1,BUY,Calm/Bull low stress=0.00
2017-04-07,sp500,2355.5400390625,Calm/Bull,4.291867467953454e-07,1,BUY,Calm/Bull low stress=0.00
2017-04-10,sp500,2357.159912109375,Calm/Bull,4.404193914855582e-07,1,BUY,Calm/Bull low stress=0.00
2017-04-11,sp500,2353.780029296875,Calm/Bull,6.304791718408381e-07,1,BUY,Calm/Bull low stress=0.00
2017-04-12,sp500,2344.929931640625,Calm/Bull,8.936255868060474e-07,1,BUY,Calm/Bull low stress=0.00
2017-04-13,sp500,2328.949951171875,Calm/Bull,2.237383947070907e-06,1,BUY,Calm/Bull low stress=0.00
2017-04-17,sp500,2349.010009765625,Calm/Bull,1.8947253830134129e-06,1,BUY,Calm/Bull low stress=0.00
2017-04-18,sp500,2342.18994140625,Calm/Bull,6.929821706230098e-07,1,BUY,Calm/Bull low stress=0.00
2017-04-19,sp500,2338.169921875,Calm/Bull,6.005112609304838e-07,1,BUY,Calm/Bull low stress=0.00
2017-04-20,sp500,2355.840087890625,Calm/Bull,1.974840178916904e-06,1,BUY,Calm/Bull low stress=0.00
2017-04-21,sp500,2348.68994140625,Calm/Bull,6.588874799161315e-07,1,BUY,Calm/Bull low stress=0.00
2017-04-24,sp500,2374.14990234375,Calm/Bull,2.702682782272343e-06,1,BUY,Calm/Bull low stress=0.00
2017-04-25,sp500,2388.610107421875,Calm/Bull,1.4927544879621751e-06,1,BUY,Calm/Bull low stress=0.00
2017-04-26,sp500,2387.449951171875,Calm/Bull,2.580349091153486e-06,1,BUY,Calm/Bull low stress=0.00
2017-04-27,sp500,2388.77001953125,Calm/Bull,7.607725456750286e-07,1,BUY,Calm/Bull low stress=0.00
2017-04-28,sp500,2384.199951171875,Calm/Bull,1.021361303127272e-06,1,BUY,Calm/Bull low stress=0.00
2017-05-01,sp500,2388.330078125,Calm/Bull,2.2465318638398175e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-02,sp500,2391.169921875,Calm/Bull,5.604426331407326e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-03,sp500,2388.1298828125,Calm/Bull,4.635837484451668e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-04,sp500,2389.52001953125,Calm/Bull,5.642813447451076e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-05,sp500,2399.2900390625,Calm/Bull,3.207953891443125e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-08,sp500,2399.3798828125,Calm/Bull,3.5429282886309705e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-09,sp500,2396.919921875,Calm/Bull,3.809435322978503e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-10,sp500,2399.6298828125,Calm/Bull,4.506379331181462e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-11,sp500,2394.43994140625,Calm/Bull,5.216735140455953e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-12,sp500,2390.89990234375,Calm/Bull,7.718410139308045e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-15,sp500,2402.320068359375,Calm/Bull,3.734362384005942e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-16,sp500,2400.669921875,Calm/Bull,3.148368393540524e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-17,sp500,2357.030029296875,Transition,0.0002359943025781,1,BUY,Transition BUY=0.00
2017-05-18,sp500,2365.719970703125,Calm/Bull,3.412822573547153e-06,1,BUY,Calm/Bull low stress=0.00
2017-05-19,sp500,2381.72998046875,Calm/Bull,1.245439524400162e-06,1,BUY,Calm/Bull low stress=0.00
2017-05-22,sp500,2394.02001953125,Calm/Bull,3.7562541210678276e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-23,sp500,2398.419921875,Calm/Bull,2.4015803892724e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-24,sp500,2404.389892578125,Calm/Bull,5.548212509750916e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-25,sp500,2415.070068359375,Calm/Bull,9.415005317690022e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-26,sp500,2415.820068359375,Calm/Bull,5.282699556737361e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-30,sp500,2412.909912109375,Calm/Bull,4.899543930740693e-07,1,BUY,Calm/Bull low stress=0.00
2017-05-31,sp500,2411.800048828125,Calm/Bull,9.071048857397836e-07,1,BUY,Calm/Bull low stress=0.00
2017-06-01,sp500,2430.06005859375,Calm/Bull,1.4172330480531977e-06,1,BUY,Calm/Bull low stress=0.00
2017-06-02,sp500,2439.070068359375,Calm/Bull,5.25343259122919e-07,1,BUY,Calm/Bull low stress=0.00
2017-06-05,sp500,2436.10009765625,Calm/Bull,5.644491554547223e-07,1,BUY,Calm/Bull low stress=0.00
2017-06-06,sp500,2429.330078125,Calm/Bull,7.331584104867323e-07,1,BUY,Calm/Bull low stress=0.00
2017-06-07,sp500,2433.139892578125,Calm/Bull,4.914905115474433e-07,1,BUY,Calm/Bull low stress=0.00
2017-06-08,sp500,2433.7900390625,Calm/Bull,6.614603882690102e-07,1,BUY,Calm/Bull low stress=0.00
2017-06-09,sp500,2431.77001953125,Calm/Bull,4.124409125319661e-05,1,BUY,Calm/Bull low stress=0.00
2017-06-12,sp500,2429.389892578125,Calm/Bull,2.058755652156179e-06,1,BUY,Calm/Bull low stress=0.00
2017-06-13,sp500,2440.35009765625,Calm/Bull,7.005501292790792e-07,1,BUY,Calm/Bull low stress=0.00
2017-06-14,sp500,2437.919921875,Calm/Bull,1.0181513839608437e-06,1,BUY,Calm/Bull low stress=0.00
2017-06-15,sp500,2432.4599609375,Calm/Bull,1.665062460818454e-06,1,BUY,Calm/Bull low stress=0.00
2017-06-16,sp500,2433.14990234375,Calm/Bull,2.0854587991402237e-06,1,BUY,Calm/Bull low stress=0.00
2017-06-19,sp500,2453.4599609375,Calm/Bull,1.8544277668955331e-06,1,BUY,Calm/Bull low stress=0.00
2017-06-20,sp500,2437.030029296875,Calm/Bull,9.287968407787756e-07,1,BUY,Calm/Bull low stress=0.00
2017-06-21,sp500,2435.610107421875,Calm/Bull,3.227590712250841e-07,1,BUY,Calm/Bull low stress=0.00
2017-06-22,sp500,2434.5,Calm/Bull,3.621384023428754e-07,1,BUY,Calm/Bull low stress=0.00
2017-06-23,sp500,2438.300048828125,Calm/Bull,1.1879580941164854e-06,1,BUY,Calm/Bull low stress=0.00
2017-06-26,sp500,2439.070068359375,Calm/Bull,4.595754862582982e-07,1,BUY,Calm/Bull low stress=0.00
2017-06-27,sp500,2419.3798828125,Calm/Bull,1.6979502220368222e-06,1,BUY,Calm/Bull low stress=0.00
2017-06-28,sp500,2440.68994140625,Calm/Bull,6.083424110459504e-07,1,BUY,Calm/Bull low stress=0.00
2017-06-29,sp500,2419.699951171875,Calm/Bull,0.000495003141809,1,BUY,Calm/Bull low stress=0.00
2017-06-30,sp500,2423.409912109375,Calm/Bull,3.095011998705802e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-03,sp500,2429.010009765625,Calm/Bull,2.3651899401469455e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-05,sp500,2432.5400390625,Calm/Bull,1.9526269369807817e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-06,sp500,2409.75,Calm/Bull,1.4523360525456668e-06,1,BUY,Calm/Bull low stress=0.00
2017-07-07,sp500,2425.179931640625,Calm/Bull,2.578734261644403e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-10,sp500,2427.429931640625,Calm/Bull,1.7650747910704577e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-11,sp500,2425.530029296875,Calm/Bull,2.1934814701139025e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-12,sp500,2443.25,Calm/Bull,4.991161425575931e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-13,sp500,2447.830078125,Calm/Bull,4.952560833602658e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-14,sp500,2459.27001953125,Calm/Bull,5.201106739403822e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-17,sp500,2459.139892578125,Calm/Bull,5.23491373441825e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-18,sp500,2460.610107421875,Calm/Bull,4.709249064692221e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-19,sp500,2473.830078125,Calm/Bull,3.870204341507484e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-20,sp500,2473.449951171875,Calm/Bull,4.587258315878633e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-21,sp500,2472.5400390625,Calm/Bull,4.213073481900921e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-24,sp500,2469.909912109375,Calm/Bull,5.010578223373732e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-25,sp500,2477.1298828125,Calm/Bull,1.8758892919887571e-06,1,BUY,Calm/Bull low stress=0.00
2017-07-26,sp500,2477.830078125,Calm/Bull,5.266342302425841e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-27,sp500,2475.419921875,Calm/Bull,1.1844998206321104e-06,1,BUY,Calm/Bull low stress=0.00
2017-07-28,sp500,2472.10009765625,Calm/Bull,4.35672623326327e-07,1,BUY,Calm/Bull low stress=0.00
2017-07-31,sp500,2470.300048828125,Calm/Bull,4.002849985587482e-07,1,BUY,Calm/Bull low stress=0.00
2017-08-01,sp500,2476.35009765625,Calm/Bull,5.761320936223314e-07,1,BUY,Calm/Bull low stress=0.00
2017-08-02,sp500,2477.570068359375,Calm/Bull,3.31773140708085e-07,1,BUY,Calm/Bull low stress=0.00
2017-08-03,sp500,2472.159912109375,Calm/Bull,4.3164805304786265e-06,1,BUY,Calm/Bull low stress=0.00
2017-08-04,sp500,2476.830078125,Calm/Bull,1.0405971458423735e-05,1,BUY,Calm/Bull low stress=0.00
2017-08-07,sp500,2480.909912109375,Calm/Bull,1.4969596819790832e-05,1,BUY,Calm/Bull low stress=0.00
2017-08-08,sp500,2474.919921875,Calm/Bull,1.1360472454709217e-05,1,BUY,Calm/Bull low stress=0.00
2017-08-09,sp500,2474.02001953125,Calm/Bull,5.2637366761370193e-05,1,BUY,Calm/Bull low stress=0.00
2017-08-10,sp500,2438.2099609375,Calm/Bull,7.668277832321958e-05,1,BUY,Calm/Bull low stress=0.00
2017-08-11,sp500,2441.320068359375,Calm/Bull,1.2550591671584505e-06,1,BUY,Calm/Bull low stress=0.00
2017-08-14,sp500,2465.840087890625,Calm/Bull,2.324841913821611e-06,1,BUY,Calm/Bull low stress=0.00
2017-08-15,sp500,2464.610107421875,Calm/Bull,4.975348490168675e-07,1,BUY,Calm/Bull low stress=0.00
2017-08-16,sp500,2468.110107421875,Calm/Bull,3.1614488875323354e-07,1,BUY,Calm/Bull low stress=0.00
2017-08-17,sp500,2430.010009765625,Transition,0.0002375339638782,1,BUY,Transition BUY=0.00
2017-08-18,sp500,2425.550048828125,Calm/Bull,1.454961898291019e-06,1,BUY,Calm/Bull low stress=0.00
2017-08-21,sp500,2428.3701171875,Calm/Bull,1.9384914421333855e-06,1,BUY,Calm/Bull low stress=0.00
2017-08-22,sp500,2452.510009765625,Calm/Bull,4.95975484566346e-06,1,BUY,Calm/Bull low stress=0.00
2017-08-23,sp500,2444.0400390625,Calm/Bull,2.4248873138105164e-06,1,BUY,Calm/Bull low stress=0.00
2017-08-24,sp500,2438.969970703125,Calm/Bull,9.797482167139426e-07,1,BUY,Calm/Bull low stress=0.00
2017-08-25,sp500,2443.050048828125,Calm/Bull,1.0008416484479543e-06,1,BUY,Calm/Bull low stress=0.00
2017-08-28,sp500,2444.239990234375,Calm/Bull,1.2950861628371145e-06,1,BUY,Calm/Bull low stress=0.00
2017-08-29,sp500,2446.300048828125,Calm/Bull,1.8975606052034168e-06,1,BUY,Calm/Bull low stress=0.00
2017-08-30,sp500,2457.590087890625,Calm/Bull,1.473495843122015e-06,1,BUY,Calm/Bull low stress=0.00
2017-08-31,sp500,2471.64990234375,Calm/Bull,3.998155560598133e-06,1,BUY,Calm/Bull low stress=0.00
2017-09-01,sp500,2476.550048828125,Calm/Bull,1.8923411774182611e-06,1,BUY,Calm/Bull low stress=0.00
2017-09-05,sp500,2457.85009765625,Calm/Bull,6.03789622758485e-05,1,BUY,Calm/Bull low stress=0.00
2017-09-06,sp500,2465.5400390625,Calm/Bull,2.604271702254522e-06,1,BUY,Calm/Bull low stress=0.00
2017-09-07,sp500,2465.10009765625,Calm/Bull,3.5468998303762587e-06,1,BUY,Calm/Bull low stress=0.00
2017-09-08,sp500,2461.429931640625,Calm/Bull,8.927646439579926e-07,1,BUY,Calm/Bull low stress=0.00
2017-09-11,sp500,2488.110107421875,Calm/Bull,2.4043973110491574e-06,1,BUY,Calm/Bull low stress=0.00
2017-09-12,sp500,2496.47998046875,Calm/Bull,4.787579998050295e-07,1,BUY,Calm/Bull low stress=0.00
2017-09-13,sp500,2498.3701171875,Calm/Bull,5.938952296855713e-07,1,BUY,Calm/Bull low stress=0.00
2017-09-14,sp500,2495.6201171875,Calm/Bull,8.194184597281647e-07,1,BUY,Calm/Bull low stress=0.00
2017-09-15,sp500,2500.22998046875,Calm/Bull,1.6002415915957396e-06,1,BUY,Calm/Bull low stress=0.00
2017-09-18,sp500,2503.8701171875,Calm/Bull,2.562030748461507e-07,1,BUY,Calm/Bull low stress=0.00
2017-09-19,sp500,2506.64990234375,Calm/Bull,4.648358796177745e-07,1,BUY,Calm/Bull low stress=0.00
2017-09-20,sp500,2508.239990234375,Calm/Bull,3.036379917919884e-07,1,BUY,Calm/Bull low stress=0.00
2017-09-21,sp500,2500.60009765625,Calm/Bull,4.828666819529423e-07,1,BUY,Calm/Bull low stress=0.00
2017-09-22,sp500,2502.219970703125,Calm/Bull,5.126195400336223e-07,1,BUY,Calm/Bull low stress=0.00
2017-09-25,sp500,2496.659912109375,Calm/Bull,3.759730505354983e-07,1,BUY,Calm/Bull low stress=0.00
2017-09-26,sp500,2496.840087890625,Calm/Bull,4.820023918162806e-07,1,BUY,Calm/Bull low stress=0.00
2017-09-27,sp500,2507.0400390625,Calm/Bull,4.463044973744537e-07,1,BUY,Calm/Bull low stress=0.00
2017-09-28,sp500,2510.06005859375,Calm/Bull,3.356879609110372e-07,1,BUY,Calm/Bull low stress=0.00
2017-09-29,sp500,2519.360107421875,Calm/Bull,3.536809778050826e-07,1,BUY,Calm/Bull low stress=0.00
2017-10-02,sp500,2529.1201171875,Calm/Bull,4.160956673959802e-07,1,BUY,Calm/Bull low stress=0.00
2017-10-03,sp500,2534.580078125,Calm/Bull,2.2471726597236553e-06,1,BUY,Calm/Bull low stress=0.00
2017-10-04,sp500,2537.739990234375,Calm/Bull,1.865344340386936e-06,1,BUY,Calm/Bull low stress=0.00
2017-10-05,sp500,2552.070068359375,Calm/Bull,2.4243352714606864e-06,1,BUY,Calm/Bull low stress=0.00
2017-10-06,sp500,2549.330078125,Calm/Bull,2.1004739930413615e-06,1,BUY,Calm/Bull low stress=0.00
2017-10-09,sp500,2544.72998046875,Calm/Bull,4.6298761061776855e-05,1,BUY,Calm/Bull low stress=0.00
2017-10-10,sp500,2550.639892578125,Calm/Bull,3.5170296040386755e-05,1,BUY,Calm/Bull low stress=0.00
2017-10-11,sp500,2555.239990234375,Calm/Bull,3.8691390144730154e-05,1,BUY,Calm/Bull low stress=0.00
2017-10-12,sp500,2550.929931640625,Calm/Bull,3.4090670349775323e-05,1,BUY,Calm/Bull low stress=0.00
2017-10-13,sp500,2553.169921875,Calm/Bull,4.065398187544456e-05,1,BUY,Calm/Bull low stress=0.00
2017-10-16,sp500,2557.639892578125,Calm/Bull,3.44601972179119e-05,1,BUY,Calm/Bull low stress=0.00
2017-10-17,sp500,2559.360107421875,Calm/Bull,4.270719186250287e-05,1,BUY,Calm/Bull low stress=0.00
2017-10-18,sp500,2561.260009765625,Calm/Bull,4.760571060115215e-05,1,BUY,Calm/Bull low stress=0.00
2017-10-19,sp500,2562.10009765625,Calm/Bull,8.233082796330946e-05,1,BUY,Calm/Bull low stress=0.00
2017-10-20,sp500,2575.2099609375,Calm/Bull,4.702057081707736e-05,1,BUY,Calm/Bull low stress=0.00
2017-10-23,sp500,2564.97998046875,Calm/Bull,1.4393975718976146e-05,1,BUY,Calm/Bull low stress=0.00
2017-10-24,sp500,2569.1298828125,Calm/Bull,1.583802464267287e-05,1,BUY,Calm/Bull low stress=0.00
2017-10-25,sp500,2557.14990234375,Calm/Bull,1.112976395299426e-05,1,BUY,Calm/Bull low stress=0.00
2017-10-26,sp500,2560.39990234375,Calm/Bull,6.419529007730807e-06,1,BUY,Calm/Bull low stress=0.00
2017-10-27,sp500,2581.070068359375,Calm/Bull,4.298411156436329e-06,1,BUY,Calm/Bull low stress=0.00
2017-10-30,sp500,2572.830078125,Calm/Bull,9.7773808083929e-07,1,BUY,Calm/Bull low stress=0.00
2017-10-31,sp500,2575.260009765625,Calm/Bull,1.659189675537243e-06,1,BUY,Calm/Bull low stress=0.00
2017-11-01,sp500,2579.360107421875,Calm/Bull,1.0478437202542868e-06,1,BUY,Calm/Bull low stress=0.00
2017-11-02,sp500,2579.85009765625,Calm/Bull,2.3305062918357492e-06,1,BUY,Calm/Bull low stress=0.00
2017-11-03,sp500,2587.840087890625,Calm/Bull,1.1536634567610054e-06,1,BUY,Calm/Bull low stress=0.00
2017-11-06,sp500,2591.1298828125,Calm/Bull,1.5110102682718046e-06,1,BUY,Calm/Bull low stress=0.00
2017-11-07,sp500,2590.639892578125,Calm/Bull,1.140710798261487e-06,1,BUY,Calm/Bull low stress=0.00
2017-11-08,sp500,2594.3798828125,Calm/Bull,1.1784916205130164e-06,1,BUY,Calm/Bull low stress=0.00
2017-11-09,sp500,2584.6201171875,Calm/Bull,2.0006557026925543e-06,1,BUY,Calm/Bull low stress=0.00
2017-11-10,sp500,2582.300048828125,Calm/Bull,7.2405541869976e-07,1,BUY,Calm/Bull low stress=0.00
2017-11-13,sp500,2584.840087890625,Calm/Bull,6.497833560666225e-07,1,BUY,Calm/Bull low stress=0.00
2017-11-14,sp500,2578.8701171875,Calm/Bull,8.141145315949449e-07,1,BUY,Calm/Bull low stress=0.00
2017-11-15,sp500,2564.6201171875,Calm/Bull,1.010407892638486e-05,1,BUY,Calm/Bull low stress=0.00
2017-11-16,sp500,2585.639892578125,Calm/Bull,6.897585444141211e-05,1,BUY,Calm/Bull low stress=0.00
2017-11-17,sp500,2578.85009765625,Calm/Bull,1.677117970193917e-05,1,BUY,Calm/Bull low stress=0.00
